"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Reporting starts","Reporting ends"
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-24,not_delivering,ad,6220,7629,1.22652733,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,6541,6541,2025-12-08,2025-12-31,0.84745763,1.17647059,55.43220339,857.38628916,6541,1,118,61.70754717,2180.33333333,6541,85,76.95294118,72.03389831,106,1.70418006,2025-12-24,2025-12-24
Sales,"Zaiko Test - Account Engagers - Broad",Poster,2025-12-24,not_delivering,ad,1954,2148,1.09928352,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1315,1315,2025-12-08,2025-12-31,3.44827586,5.55555556,45.34482759,612.19739292,1315,1,29,59.77272727,1315,,18,73.05555556,62.06896552,22,1.1258956,2025-12-24,2025-12-24
Sales,"Zaiko Test - Account Engagers - Broad","Poster [Redirect link]",2025-12-24,not_delivering,ad,43,44,1.02325581,"7-day click, 1-day view, or 1-day engaged-view",,,22,,2025-12-08,2025-12-31,0,0,,500,,,,,,,,,0,,,2025-12-24,2025-12-24
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Painting Video - Copy",2025-12-24,not_delivering,ad,813,1050,1.29151292,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1533,1533,2025-12-06,2026-01-19,3.7037037,5.26315789,56.77777778,1460,1533,1,27,76.65,1533,1533,19,80.68421053,70.37037037,20,2.4600246,2025-12-24,2025-12-24
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-24,not_delivering,ad,50,51,1.02,"7-day click, 1-day view, or 1-day engaged-view",,,58,,2025-11-27,2026-01-13,0,0,,1137.25490196,,,,,,,,,0,,,2025-12-24,2025-12-24
Sales,"Web Audience Retarg","Opening Weekend Video - Copy 2",2025-12-24,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-11-27,2026-01-13,0,0,,333.33333333,,,,,,,,,0,,,2025-12-24,2025-12-24
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-24,not_delivering,ad,224,237,1.05803571,"7-day click, 1-day view, or 1-day engaged-view",,,235,,2025-12-08,2025-12-31,0,0,78.33333333,991.56118143,,,3,78.33333333,,,2,117.5,66.66666667,3,1.33928571,2025-12-24,2025-12-24
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Pose with Graphic",2025-12-24,not_delivering,ad,1728,2106,1.21875,"7-day click, 1-day view, or 1-day engaged-view",,,2357,,2025-12-06,2026-01-19,0,0,98.20833333,1119.18328585,,,24,98.20833333,1178.5,,21,112.23809524,87.5,24,1.38888889,2025-12-24,2025-12-24
"ABOS Sales Campaign","Retarg [engagers] - Jan 14",Poster,2025-12-24,not_delivering,ad,797,948,1.18946048,"7-day click, 1-day view, or 1-day engaged-view",,,1487,,2025-12-06,2026-01-19,0,0,74.35,1568.56540084,,,20,82.61111111,,,14,106.21428571,70,18,2.25846926,2025-12-24,2025-12-24
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-24,not_delivering,ad,2046,2394,1.17008798,"7-day click, 1-day view, or 1-day engaged-view",,,2335,,2025-11-27,2026-01-13,0,0,54.30232558,975.3550543,,,43,64.86111111,2335,,31,75.32258065,72.09302326,36,1.75953079,2025-12-24,2025-12-24
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Poster [Redirect link] + related Media",2025-12-24,not_delivering,ad,2539,3007,1.18432454,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,3992,3992,2025-12-06,2026-01-19,1.53846154,1.92307692,61.41538462,1327.56900565,3992,1,65,66.53333333,1330.66666667,998,52,76.76923077,80,60,2.36313509,2025-12-24,2025-12-24
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-24,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2025-12-24,2025-12-24
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-24,not_delivering,ad,3352,3711,1.10710024,"7-day click, 1-day view, or 1-day engaged-view",,,2564,,2025-12-08,2025-12-31,0,0,39.44615385,690.91888979,,,65,42.03278689,512.8,,49,52.32653061,75.38461538,61,1.81980907,2025-12-24,2025-12-24
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-23,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2025-12-23,2025-12-23
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD sitting desk",2025-12-23,not_delivering,ad,1491,1862,1.24882629,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,2805,935,2025-12-06,2026-01-19,16.66666667,21.42857143,155.83333333,1506.44468314,935,3,18,165,1402.5,1402.5,14,200.35714286,77.77777778,17,1.14017438,2025-12-23,2025-12-23
