"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Adds to cart","Checkouts initiated",Leads,"Cost per lead","Result rate",Views,Viewers,"Results rate per link clicks","Ad Delivery","Campaign Delivery","Ad set delivery","Quality ranking","Engagement rate ranking","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per 3-second video play","Cost per ThruPlay","Outbound clicks","Unique outbound clicks","CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique CTR (all)","Unique clicks (all)","Instagram profile visits","Ad recall lift","Ad recall lift rate",Bid,"Bid type","Buying type","Performance goal",Objective,"Reporting starts","Reporting ends","Campaign Budget","Campaign Budget Type"
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-26,active,ad,4838,4838,1,"7-day click or 1-day view","Landing page views",225,2499,11.10666667,2026-01-09,Ongoing,0,0,11.35909091,516.53575858,,,220,11.8436019,,,225,11.10666667,102.27272727,211,4.36130632,,,26,96.11538462,4.6506821,4985,4697,102.27272727,active,active,active,Average,"Above average",7,403,159,100,37,27,1.32362288,4.24278438,220,211,4.54733361,4.54733361,4.36130632,6.80033072,329,125,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-26,2026-01-26,50000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Poster [Redirect link] + related Media",2026-01-26,not_delivering,ad,44,44,1,"7-day click or 1-day view",,,20,,2026-01-26,Ongoing,0,0,10,454.54545455,,,2,10,,,,,0,2,4.54545455,,,,,,44,44,,not_delivering,inactive,not_delivering,-,-,7,1,1,1,,,5,20,2,2,4.54545455,4.54545455,4.54545455,6.81818182,3,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post]",2026-01-26,active,ad,4134,4134,1,"7-day click or 1-day view",Reach,4134,364,88.05031447,2026-01-19,Ongoing,0,0,121.33333333,88.05031447,,,3,121.33333333,,,2,182,66.66666667,3,0.07256894,,,,,100,3962,3707,137800,active,active,active,Average,-,2,112,28,14,9,9,0.52374101,7,3,3,0.07256894,0.07256894,0.07256894,0.14513788,6,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-26,2026-01-26,20000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD sitting desk - Copy",2026-01-26,not_delivering,ad,14,14,1,"7-day click or 1-day view",,,8,,2026-01-26,Ongoing,0,0,8,571.42857143,,,1,8,,,1,8,100,1,7.14285714,,,,,,14,14,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,1,1,7.14285714,7.14285714,7.14285714,14.28571429,2,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Web Audience Retarg","Opening Weekend Video - Copy 2",2026-01-26,not_delivering,ad,62,71,1.14516129,"7-day click, 1-day view, or 1-day engaged-view",,,90,,2026-01-21,Ongoing,0,0,30,1267.6056338,,,3,30,,,2,45,66.66666667,3,4.83870968,,,2,45,,75,58,,not_delivering,inactive,not_delivering,-,-,9,18,11,5,5,5,3.6,6.42857143,3,3,4.22535211,4.22535211,4.83870968,8.06451613,5,3,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post] - Copy",2026-01-26,active,ad,2183,2213,1.01374256,"7-day click or 1-day view",Reach,2183,175,80.16491067,2026-01-19,Ongoing,0,0,,79.07817442,,,,,,,,,0,,,,,,,98.64437415,2092,1908,,active,active,active,Average,-,2,65,20,11,7,6,0.52710843,4.375,,,,,,0.2290426,5,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-26,2026-01-26,20000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Photography",2026-01-26,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-26,2026-01-26,50000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad",jd-bw-photo,2026-01-26,active,ad,12412,12746,1.02690944,"7-day click or 1-day view",Reach,12412,1072,86.36803094,2026-01-19,Ongoing,0,0,76.57142857,84.1048172,,,14,76.57142857,,,9,119.11111111,64.28571429,14,0.11279407,,,,,97.37957006,12756,12406,88657.14285714,active,active,active,-,-,,,,,,,,,14,14,0.10983838,0.10983838,0.11279407,0.23364486,29,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-26,2026-01-26,20000,Daily
"Sales - Copy","Web Audience Retarg","JD Pose with Graphic - Copy",2026-01-26,not_delivering,ad,42,61,1.45238095,"7-day click, 1-day view, or 1-day engaged-view",,,67,,2026-01-21,Ongoing,0,0,33.5,1098.36065574,,,2,33.5,,,1,67,50,2,4.76190476,,,1,67,,61,42,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,3.27868852,3.27868852,4.76190476,7.14285714,3,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD w/ Confetti - Copy",2026-01-26,not_delivering,ad,4,4,1,"7-day click or 1-day view",,,1,,2026-01-26,Ongoing,0,0,,250,,,,,,,,,0,,,,,,,,4,4,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Web Audience Retarg","JD sitting desk - Copy",2026-01-26,not_delivering,ad,51,53,1.03921569,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,45,45,2026-01-21,Ongoing,50,100,22.5,849.05660377,45,1,2,45,45,45,1,45,50,1,1.96078431,1,1,2,22.5,1.88679245,53,51,50,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,1,3.77358491,3.77358491,1.96078431,3.92156863,2,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Black and white photo - Copy",2026-01-26,not_delivering,ad,23,23,1,"7-day click or 1-day view",,,11,,2026-01-26,Ongoing,0,0,,478.26086957,,,,,,,,,0,,,,,,,,23,23,,not_delivering,inactive,not_delivering,-,-,1,,,,,,11,,,,,,,0,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Immersive Experience [Post]",2026-01-26,active,ad,9850,9949,1.01005076,"7-day click or 1-day view",Reach,9850,855,86.80203046,2026-01-19,Ongoing,0,0,85.5,85.93828525,,,10,85.5,,,8,106.875,80,10,0.10152284,,,1,855,99.00492512,9963,9850,98500,active,active,active,"Above average",-,,,,,,,,,10,10,0.10051261,0.10051261,0.10152284,0.1319797,13,1,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-26,2026-01-26,20000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Photograph with graphics - Copy",2026-01-26,active,ad,8,8,1,"7-day click or 1-day view",,,2,,2026-01-09,Ongoing,0,0,,250,,,,,,,,,0,,,,,,,,8,8,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-26,2026-01-26,50000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)",Poster,2026-01-26,inactive,ad,27,30,1.11111111,"7-day click or 1-day view",,,38,,2026-01-26,Ongoing,0,0,38,1266.66666667,,,1,38,,,1,38,100,1,3.7037037,,,,,,30,27,,inactive,inactive,not_delivering,-,-,,,,,,,,,1,1,3.33333333,3.33333333,3.7037037,3.7037037,1,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Web Audience Retarg","Poster [Redirect link]",2026-01-26,not_delivering,ad,87,102,1.17241379,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,142,71,2026-01-21,Ongoing,100,100,71,1392.15686275,71,2,2,71,47.33333333,71,2,71,100,2,2.29885057,3,2,2,71,1.96078431,103,87,100,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,1.96078431,1.96078431,2.29885057,5.74712644,5,3,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-26,2026-01-26,100000,Daily
"Sales - Copy","Web Audience Retarg",Poster,2026-01-25,not_delivering,ad,10881,12123,1.11414392,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,7870,7870,2026-01-21,Ongoing,0.60606061,0.61728395,47.6969697,649.17924606,7870,1,165,51.77631579,,7870,162,48.58024691,98.18181818,152,1.39693043,,1,56,140.53571429,0.00824878,12135,10881,0.60606061,not_delivering,inactive,not_delivering,-,-,,,,,,,,,165,152,1.36104925,1.36104925,1.39693043,2.28839261,249,38,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD - Something Inspires Vid",2026-01-25,active,ad,70,70,1,"7-day click or 1-day view",Reach,70,3,42.85714286,2026-01-19,Ongoing,0,0,,42.85714286,,,,,,,,,0,,,,,,,100,76,68,,active,active,active,-,-,2,1,,,,,0.27272727,3,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD Konnichiwa Vid",2026-01-25,active,ad,4917,4917,1,"7-day click or 1-day view",Reach,4917,398,80.94366484,2026-01-19,Ongoing,0,0,398,80.94366484,,,1,398,,,1,398,100,1,0.0203376,,,,,100,4847,4560,491700,active,active,active,"Above average",-,2,76,26,17,8,7,0.51156812,3.61818182,1,1,0.0203376,0.0203376,0.0203376,0.38641448,19,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"Sales - Copy","Web Audience Retarg","Black and white photo - Copy",2026-01-25,not_delivering,ad,12064,12774,1.05885279,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,7670,1917.5,2026-01-21,Ongoing,2.27272727,1.96078431,43.57954545,600.43839048,1917.5,4,176,46.48484848,1534,1095.71428571,204,37.59803922,115.90909091,165,1.36770557,5,7,22,348.63636364,0.03131361,12839,11786,2.27272727,not_delivering,inactive,not_delivering,-,-,6,283,127,75,20,16,4.8513599,18.39328537,176,165,1.37779865,1.37779865,1.36770557,3.32393899,401,73,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"ABOS Traffic 2.0","Broad Japan","Hello Tokyo - Copy",2026-01-25,active,ad,1,1,1,"7-day click or 1-day view",,,3,,2026-01-09,Ongoing,0,0,,3000,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"Sales - Copy","Web Audience Retarg","JD Graffiti Paint - Copy",2026-01-25,not_delivering,ad,317,330,1.04100946,"7-day click, 1-day view, or 1-day engaged-view",,,226,,2026-01-21,Ongoing,0,0,22.6,684.84848485,,,10,25.11111111,,,9,25.11111111,90,9,2.83911672,,,,,,330,317,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,10,9,3.03030303,3.03030303,2.83911672,5.36277603,17,5,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"ABOS Traffic 2.0","Broad Japan","Black and white photo",2026-01-25,active,ad,33,33,1,"7-day click or 1-day view","Landing page views",2,9,4.5,2026-01-09,Ongoing,0,0,4.5,272.72727273,,,2,4.5,,,2,4.5,100,2,6.06060606,,,,,6.06060606,34,30,100,active,active,active,-,-,9,3,2,1,1,1,0.6,2.25,2,2,6.06060606,6.06060606,6.06060606,9.09090909,3,1,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"Sales - Copy","Web Audience Retarg","Poster [Redirect link] + related Media",2026-01-25,not_delivering,ad,5500,5698,1.036,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,4009,1002.25,2026-01-21,Ongoing,5.40540541,4.30107527,54.17567568,703.58020358,1002.25,4,74,55.68055556,1002.25,801.8,93,43.10752688,125.67567568,72,1.30909091,4,5,10,400.9,0.07020007,5691,5331,5.40540541,not_delivering,inactive,not_delivering,Average,"Above average",7,203,87,52,19,13,4.1244856,13.7766323,74,72,1.2987013,1.2987013,1.30909091,3.52727273,194,36,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Spray Painting Ground",2026-01-25,active,ad,5204,5322,1.02267487,"7-day click or 1-day view","Landing page views",232,1750,7.54310345,2026-01-09,Ongoing,0,0,6.73076923,328.82375047,,,260,6.75675676,,,232,7.54310345,89.23076923,259,4.97694081,,,2,875,4.35926343,5321,5204,89.23076923,active,active,active,-,-,,,,,,,,,260,259,4.88538144,4.88538144,4.97694081,5.05380477,263,4,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD Konnichiwa Video - Copy",2026-01-25,active,ad,22030,22030,1,"7-day click or 1-day view","Landing page views",1026,8603,8.38499025,2026-01-09,Ongoing,0,0,7.76444043,390.5129369,,,1108,7.95837188,,,1026,8.38499025,92.59927798,1081,4.90694507,,,132,65.17424242,4.65728552,22484,21395,92.59927798,active,active,active,"Above average","Above average",7,1843,735,475,148,106,0.95186988,3.23299511,1108,1081,5.02950522,5.02950522,4.90694507,7.65320018,1686,551,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"Sales - Copy","Web Audience Retarg","JD w/ Confetti - Copy",2026-01-25,not_delivering,ad,10,10,1,"7-day click, 1-day view, or 1-day engaged-view",,,10,,2026-01-21,Ongoing,0,0,,1000,,,,,,,,,0,,,,,,,,10,10,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Sales - Copy","Web Audience Retarg","Flexible 3 Groups",2026-01-25,not_delivering,ad,13919,14928,1.07249084,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",5,10963,2192.6,2026-01-21,Ongoing,1.7921147,1.72413793,39.29390681,734.39174705,2192.6,5,279,43.33201581,2192.6,2192.6,290,37.80344828,103.94265233,253,1.81765931,5,5,64,171.296875,0.03349411,14970,13755,1.7921147,not_delivering,inactive,not_delivering,Average,"Above average",6,251,101,66,21,15,10.2266791,31.14488636,278,252,1.86897106,1.86227224,1.81047489,6.58811696,917,88,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Immersive Experience [Post]",2026-01-25,active,ad,13309,13915,1.0455331,"7-day click or 1-day view",Reach,13309,1150,86.40769404,2026-01-19,Ongoing,0,0,191.66666667,82.6446281,,,6,191.66666667,,,5,230,83.33333333,6,0.04508228,,,1,1150,95.64498742,13931,13309,221816.66666667,active,active,active,Average,-,,,,,,,,,6,6,0.04311894,0.04311894,0.04508228,0.08265084,11,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD Photography - Copy 2",2026-01-25,active,ad,17,17,1,"7-day click or 1-day view",,,4,,2026-01-09,Ongoing,0,0,4,235.29411765,,,1,4,,,,,0,1,5.88235294,,,,,,17,17,,active,active,active,-,-,,,,,,,,,1,1,5.88235294,5.88235294,5.88235294,11.76470588,2,2,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD with Skeleton Confetti",2026-01-25,active,ad,6,6,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,6,6,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-25,active,ad,3170,3297,1.04006309,"7-day click or 1-day view","Landing page views",139,1511,10.8705036,2026-01-09,Ongoing,0,0,10.56643357,458.29542008,,,143,10.94927536,,,139,10.8705036,97.2027972,138,4.3533123,,,23,65.69565217,4.2159539,3435,3094,97.2027972,active,active,active,Average,"Above average",6,251,90,62,17,14,1.20015886,4.09485095,143,138,4.33727631,4.33727631,4.3533123,6.97160883,221,90,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-25,2026-01-25,50000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post]",2026-01-25,active,ad,498,504,1.01204819,"7-day click or 1-day view",Reach,498,43,86.34538153,2026-01-19,Ongoing,0,0,,85.31746032,,,,,,,,,0,,,,,,,98.80952381,491,449,,active,active,active,Average,-,2,14,4,2,2,2,0.51190476,3.90909091,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"Sales - Copy","Web Audience Retarg","JD sitting desk - Copy",2026-01-25,not_delivering,ad,721,756,1.04854369,"7-day click, 1-day view, or 1-day engaged-view",,,673,,2026-01-21,Ongoing,0,0,74.77777778,890.21164021,,,9,74.77777778,,,8,84.125,88.88888889,9,1.2482663,,,3,224.33333333,,758,721,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,9,9,1.19047619,1.19047619,1.2482663,4.16088766,30,6,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Sales - Copy","Web Audience Retarg","Opening Weekend Video - Copy 2",2026-01-25,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-21,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad",jd-bw-photo,2026-01-25,active,ad,17434,17636,1.01158656,"7-day click or 1-day view",Reach,17434,1437,82.42514627,2026-01-19,Ongoing,0,0,102.64285714,81.48106147,,,14,102.64285714,,,9,159.66666667,64.28571429,14,0.08030286,,,,,98.85461556,17650,17434,124528.57142857,active,active,active,-,-,,,,,,,,,14,14,0.07938308,0.07938308,0.08030286,0.12045428,21,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"Sales - Copy","Web Audience Retarg","Poster [Redirect link]",2026-01-25,not_delivering,ad,9348,9506,1.01690201,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,6834,6834,2026-01-21,Ongoing,0.92592593,1.17647059,63.27777778,718.91436987,6834,1,108,67.66336634,6834,3417,85,80.4,78.7037037,101,1.08044501,1,2,8,854.25,0.01051967,9519,9348,0.92592593,not_delivering,inactive,not_delivering,-,-,,,,,,,,,108,101,1.13612455,1.13612455,1.08044501,2.44972187,229,14,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Sales - Copy","Web Audience Retarg","JD Pose with Graphic - Copy",2026-01-25,not_delivering,ad,35,42,1.2,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,72,72,2026-01-21,Ongoing,50,50,36,1714.28571429,72,1,2,36,72,72,2,36,100,2,5.71428571,1,1,2,36,2.38095238,42,35,50,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,4.76190476,4.76190476,5.71428571,11.42857143,4,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-25,2026-01-25,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post] - Copy",2026-01-25,active,ad,4502,4502,1,"7-day click or 1-day view",Reach,4502,371,82.40781875,2026-01-19,Ongoing,0,0,371,82.40781875,,,1,371,,,1,371,100,1,0.02221235,,,,,100,4479,4014,450200,active,active,active,Average,-,2,152,36,18,14,14,0.43905325,4.36470588,1,1,0.02221235,0.02221235,0.02221235,0.1332741,6,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-25,2026-01-25,20000,Daily
"ABOS Traffic 2.0","Broad Japan","JD with Skull Confetti - Copy",2026-01-24,active,ad,2,2,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,2,2,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-24,2026-01-24,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-24,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-24,2026-01-24,50000,Daily
"Sales - Copy","Web Audience Retarg","JD Spray Painting Ground - Copy 2",2026-01-24,not_delivering,ad,21,21,1,"7-day click, 1-day view, or 1-day engaged-view",,,17,,2026-01-21,Ongoing,0,0,8.5,809.52380952,,,2,8.5,,,1,17,50,2,9.52380952,,,,,,21,21,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,9.52380952,9.52380952,9.52380952,9.52380952,2,2,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
"Sales - Copy","Web Audience Retarg","JD w/ Confetti - Copy",2026-01-24,not_delivering,ad,76,80,1.05263158,"7-day click, 1-day view, or 1-day engaged-view",,,63,,2026-01-21,Ongoing,0,0,21,787.5,,,3,31.5,,,3,21,100,2,2.63157895,,,3,21,,80,76,,not_delivering,inactive,not_delivering,-,-,3,,,,,,,,3,2,3.75,3.75,2.63157895,5.26315789,4,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD - Something Inspires Vid",2026-01-24,active,ad,66,67,1.01515152,"7-day click or 1-day view",Reach,66,6,90.90909091,2026-01-19,Ongoing,0,0,,89.55223881,,,,,,,,,0,,,,,,,98.50746269,62,57,,active,active,active,-,-,1,,,,,,2,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-24,2026-01-24,20000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD Konnichiwa Vid",2026-01-24,active,ad,9272,9272,1,"7-day click or 1-day view",Reach,9272,784,84.55565142,2026-01-19,Ongoing,0,0,261.33333333,84.55565142,,,3,261.33333333,,,1,784,33.33333333,3,0.03235548,,,,,100,9163,8422,309066.66666667,active,active,active,"Above average",-,2,116,38,25,10,7,0.55721393,4.17021277,3,3,0.03235548,0.03235548,0.03235548,0.77653149,72,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-24,2026-01-24,20000,Daily
"Sales - Copy","Web Audience Retarg","JD Graffiti Paint - Copy",2026-01-24,not_delivering,ad,8514,8871,1.04193094,"7-day click, 1-day view, or 1-day engaged-view",,,67,,2026-01-21,Ongoing,0,0,0.84810127,7.55269981,,,79,0.85897436,,,60,1.11666667,75.94936709,78,0.91613813,,,,,,8886,8514,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,79,78,0.89054222,0.89054222,0.91613813,1.59736904,136,28,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
"Sales - Copy","Web Audience Retarg","Black and white photo - Copy",2026-01-24,not_delivering,ad,351142,430114,1.22490047,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,12275,12275,2026-01-21,Ongoing,0.02915452,0.03669725,3.5787172,28.53894549,12275,1,3430,3.6751497,12275,12275,2725,4.50458716,79.44606414,3340,0.95118214,1,1,45,272.77777778,0.0002325,430468,349099,0.02915452,not_delivering,inactive,not_delivering,-,-,5,3072,1150,717,337,282,0.52637221,2.58693361,3426,3340,0.797463,0.79653301,0.95118214,1.32282666,4645,1183,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
"Sales - Copy","Web Audience Retarg",Poster,2026-01-24,not_delivering,ad,250741,293985,1.17246481,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,8629,8629,2026-01-21,Ongoing,0.04764173,0.0619195,4.11100524,29.35183768,8629,1,2099,4.17666989,2876.33333333,4314.5,1615,5.34303406,76.94140067,2066,0.82395779,3,2,262,32.9351145,0.00034015,294256,250660,0.04764173,not_delivering,inactive,not_delivering,-,-,1,,,,,,,,2097,2063,0.71398201,0.7133017,0.82276134,1.02217029,2563,445,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
"Sales - Copy","Web Audience Retarg","Poster [Redirect link] + related Media",2026-01-24,not_delivering,ad,185046,212787,1.14991408,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,11522,2880.5,2026-01-21,Ongoing,0.24524831,0.3236246,7.06437768,54.14804476,2880.5,4,1631,7.31555556,2880.5,2880.5,1236,9.32200647,75.781729,1575,0.85113972,4,4,24,480.08333333,0.00187981,212462,182222,0.24524831,not_delivering,inactive,not_delivering,Average,"Above average",5,1833,708,446,221,187,0.91248911,4.04280702,1631,1575,0.76649419,0.76649419,0.85113972,1.35479827,2507,665,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-24,2026-01-24,100000,Daily
